series,category,style_number,color_code,block_id,metric,value_type,tag_price,value
Swim Accessories,Children's Swim Cap,111171202,92,A,Cumulative Sales,Discount,28,0.927551020408163
Swim Accessories,Children's Swim Cap,111171202,92,A,Inventory,Quantity,28,109.0
Swim Accessories,Children's Swim Cap,111171202,92,A,Inventory,Tag Price Amount,28,3052.0
Swim Accessories,Children's Swim Cap,074201,97,B,Cumulative Sales,Quantity,20,1.0
Swim Accessories,Children's Swim Cap,074201,97,B,Cumulative Sales,Tag Price Amount,20,20.0
Swim Accessories,Children's Swim Cap,074201,97,B,Cumulative Sales,Sales Amount,20,18.0
Swim Accessories,Children's Swim Cap,074201,97,B,Cumulative Sales,Discount,20,0.9
Swim Accessories,Children's Swim Cap,074201,97,B,Inventory,Quantity,20,19.0
Swim Accessories,Children's Swim Cap,074201,97,B,Inventory,Tag Price Amount,20,380.0
Swim Accessories,Children's Swim Cap,074201,52,A,Cumulative Sales,Quantity,20,5.0
Swim Accessories,Children's Swim Cap,074201,52,A,Cumulative Sales,Tag Price Amount,20,100.0
Swim Accessories,Children's Swim Cap,074201,52,A,Cumulative Sales,Sales Amount,20,95.8
Swim Accessories,Children's Swim Cap,074201,52,A,Cumulative Sales,Discount,20,0.958
Swim Accessories,Children's Swim Cap,074201,52,A,Inventory,Quantity,20,116.0
Swim Accessories,Children's Swim Cap,074201,52,A,Inventory,Tag Price Amount,20,2320.0
Swim Accessories,Children's Swim Cap,10921002,10,B,Cumulative Sales,Quantity,60,1.0
Swim Accessories,Children's Swim Cap,10921002,10,B,Cumulative Sales,Tag Price Amount,60,60.0
Swim Accessories,Children's Swim Cap,10921002,10,B,Cumulative Sales,Sales Amount,60,60.0
Swim Accessories,Children's Swim Cap,10921002,10,B,Cumulative Sales,Discount,60,1.0
Swim Accessories,Children's Swim Cap,10921002,10,B,Inventory,Quantity,60,10.0
Swim Accessories,Children's Swim Cap,10921002,10,B,Inventory,Tag Price Amount,60,600.0
Swim Accessories,Children's Swim Cap,074201,92,A,Cumulative Sales,Quantity,20,5.0
Swim Accessories,Children's Swim Cap,074201,92,A,Cumulative Sales,Tag Price Amount,20,100.0
Swim Accessories,Children's Swim Cap,074201,92,A,Cumulative Sales,Sales Amount,20,98.0
Swim Accessories,Children's Swim Cap,074201,92,A,Cumulative Sales,Discount,20,0.98
Swim Accessories,Children's Swim Cap,074201,92,A,Inventory,Quantity,20,60.0
Swim Accessories,Children's Swim Cap,074201,92,A,Inventory,Tag Price Amount,20,1200.0
Swim Accessories,Children's Swim Cap,111171202,72,B,Cumulative Sales,Quantity,28,1.0
Swim Accessories,Children's Swim Cap,111171202,72,B,Cumulative Sales,Tag Price Amount,28,28.0
Swim Accessories,Children's Swim Cap,111171202,72,B,Cumulative Sales,Sales Amount,28,28.0
Swim Accessories,Children's Swim Cap,111171202,72,B,Cumulative Sales,Discount,28,1.0
Swim Accessories,Children's Swim Cap,111171202,72,B,Inventory,Quantity,28,230.0
Swim Accessories,Children's Swim Cap,111171202,72,B,Inventory,Tag Price Amount,28,6440.0
Swim Accessories,Children's Swim Cap,113171301,97,A,Cumulative Sales,Quantity,88,5.0
Swim Accessories,Children's Swim Cap,113171301,97,A,Cumulative Sales,Tag Price Amount,88,440.0
Swim Accessories,Children's Swim Cap,113171301,97,A,Cumulative Sales,Sales Amount,88,396.2
Swim Accessories,Children's Swim Cap,113171301,97,A,Cumulative Sales,Discount,88,0.900454545454545
Swim Accessories,Children's Swim Cap,113171301,97,A,Inventory,Quantity,88,41.0
Swim Accessories,Children's Swim Cap,113171301,97,A,Inventory,Tag Price Amount,88,3608.0
Swim Accessories,Children's Swim Cap,111171204,75,B,Cumulative Sales,Quantity,28,1.0
Swim Accessories,Children's Swim Cap,111171204,75,B,Cumulative Sales,Tag Price Amount,28,28.0
Swim Accessories,Children's Swim Cap,111171204,75,B,Cumulative Sales,Sales Amount,28,28.0
Swim Accessories,Children's Swim Cap,111171204,75,B,Cumulative Sales,Discount,28,1.0
Swim Accessories,Children's Swim Cap,111171204,75,B,Inventory,Quantity,28,116.0
Swim Accessories,Children's Swim Cap,111171204,75,B,Inventory,Tag Price Amount,28,3248.0
Swim Accessories,Children's Swim Cap,074201,90,A,Cumulative Sales,Quantity,20,4.0
Swim Accessories,Children's Swim Cap,074201,90,A,Cumulative Sales,Tag Price Amount,20,80.0
Swim Accessories,Children's Swim Cap,074201,90,A,Cumulative Sales,Sales Amount,20,78.0
Swim Accessories,Children's Swim Cap,074201,90,A,Cumulative Sales,Discount,20,0.975
Swim Accessories,Children's Swim Cap,074201,90,A,Inventory,Quantity,20,66.0
Swim Accessories,Children's Swim Cap,074201,90,A,Inventory,Tag Price Amount,20,1320.0
Swim Accessories,Children's Swim Cap,111171499,75,B,Cumulative Sales,Quantity,58,1.0
Swim Accessories,Children's Swim Cap,111171499,75,B,Cumulative Sales,Tag Price Amount,58,58.0
Swim Accessories,Children's Swim Cap,111171499,75,B,Cumulative Sales,Sales Amount,58,52.2
Swim Accessories,Children's Swim Cap,111171499,75,B,Cumulative Sales,Discount,58,0.9
Swim Accessories,Children's Swim Cap,111171499,75,B,Inventory,Quantity,58,33.0
Swim Accessories,Children's Swim Cap,111171499,75,B,Inventory,Tag Price Amount,58,1914.0
Swim Accessories,Children's Swim Cap,113171203,72,A,Cumulative Sales,Quantity,28,4.0
Swim Accessories,Children's Swim Cap,113171203,72,A,Cumulative Sales,Tag Price Amount,28,112.0
Swim Accessories,Children's Swim Cap,113171203,72,A,Cumulative Sales,Sales Amount,28,99.8
Swim Accessories,Children's Swim Cap,113171203,72,A,Cumulative Sales,Discount,28,0.891071428571429
Swim Accessories,Children's Swim Cap,113171203,72,A,Inventory,Quantity,28,276.0
Swim Accessories,Children's Swim Cap,113171203,72,A,Inventory,Tag Price Amount,28,7728.0
Swim Accessories,Children's Swim Cap,111171499,80,B,Cumulative Sales,Quantity,58,1.0
Swim Accessories,Children's Swim Cap,111171499,80,B,Cumulative Sales,Tag Price Amount,58,58.0
Swim Accessories,Children's Swim Cap,111171499,80,B,Cumulative Sales,Sales Amount,58,58.0
Swim Accessories,Children's Swim Cap,111171499,80,B,Cumulative Sales,Discount,58,1.0
Swim Accessories,Children's Swim Cap,111171499,80,B,Inventory,Quantity,58,112.0
Swim Accessories,Children's Swim Cap,111171499,80,B,Inventory,Tag Price Amount,58,6496.0
Swim Accessories,Children's Swim Cap,074201,53,A,Cumulative Sales,Quantity,20,3.0
Swim Accessories,Children's Swim Cap,074201,53,A,Cumulative Sales,Tag Price Amount,20,60.0
Swim Accessories,Children's Swim Cap,074201,53,A,Cumulative Sales,Sales Amount,20,56.0
Swim Accessories,Children's Swim Cap,074201,53,A,Cumulative Sales,Discount,20,0.933333333333333
Swim Accessories,Children's Swim Cap,074201,53,A,Inventory,Quantity,20,60.0
Swim Accessories,Children's Swim Cap,074201,53,A,Inventory,Tag Price Amount,20,1200.0
Swim Accessories,Children's Swim Cap,113171201,53,B,Cumulative Sales,Quantity,28,1.0
Swim Accessories,Children's Swim Cap,113171201,53,B,Cumulative Sales,Tag Price Amount,28,28.0
Swim Accessories,Children's Swim Cap,113171201,53,B,Cumulative Sales,Sales Amount,28,28.0
Swim Accessories,Children's Swim Cap,113171201,53,B,Cumulative Sales,Discount,28,1.0
Swim Accessories,Children's Swim Cap,113171201,53,B,Inventory,Quantity,28,146.0
Swim Accessories,Children's Swim Cap,113171201,53,B,Inventory,Tag Price Amount,28,4088.0
Swim Accessories,Children's Swim Cap,074201,80,A,Cumulative Sales,Quantity,20,3.0
Swim Accessories,Children's Swim Cap,074201,80,A,Cumulative Sales,Tag Price Amount,20,60.0
Swim Accessories,Children's Swim Cap,074201,80,A,Cumulative Sales,Sales Amount,20,60.0
Swim Accessories,Children's Swim Cap,074201,80,A,Cumulative Sales,Discount,20,1.0
Swim Accessories,Children's Swim Cap,074201,80,A,Inventory,Quantity,20,152.0
Swim Accessories,Children's Swim Cap,074201,80,A,Inventory,Tag Price Amount,20,3040.0
Swim Accessories,Children's Swim Cap,113171203,75,B,Cumulative Sales,Quantity,28,1.0
Swim Accessories,Children's Swim Cap,113171203,75,B,Cumulative Sales,Tag Price Amount,28,28.0
Swim Accessories,Children's Swim Cap,113171203,75,B,Cumulative Sales,Sales Amount,28,28.0
Swim Accessories,Children's Swim Cap,113171203,75,B,Cumulative Sales,Discount,28,1.0
Swim Accessories,Children's Swim Cap,113171203,75,B,Inventory,Quantity,28,184.0
Swim Accessories,Children's Swim Cap,113171203,75,B,Inventory,Tag Price Amount,28,5152.0
Swim Accessories,Children's Swim Cap,10921002,70,A,Cumulative Sales,Quantity,60,3.0
Swim Accessories,Children's Swim Cap,10921002,70,A,Cumulative Sales,Tag Price Amount,60,180.0
Swim Accessories,Children's Swim Cap,10921002,70,A,Cumulative Sales,Sales Amount,60,150.0
Swim Accessories,Children's Swim Cap,10921002,70,A,Cumulative Sales,Discount,60,0.833333333333333
Swim Accessories,Children's Swim Cap,10921002,70,A,Inventory,Quantity,60,48.0
Swim Accessories,Children's Swim Cap,10921002,70,A,Inventory,Tag Price Amount,60,2880.0
Swim Accessories,Children's Swim Cap,113171203,90,B,Cumulative Sales,Quantity,28,1.0
Swim Accessories,Children's Swim Cap,113171203,90,B,Cumulative Sales,Tag Price Amount,28,28.0
Swim Accessories,Children's Swim Cap,113171203,90,B,Cumulative Sales,Sales Amount,28,25.2
Swim Accessories,Children's Swim Cap,113171203,90,B,Cumulative Sales,Discount,28,0.9
Swim Accessories,Children's Swim Cap,113171203,90,B,Inventory,Quantity,28,65.0
Swim Accessories,Children's Swim Cap,113171203,90,B,Inventory,Tag Price Amount,28,1820.0
Swim Accessories,Children's Swim Cap,074201,71,A,Cumulative Sales,Quantity,20,2.0
Swim Accessories,Children's Swim Cap,074201,71,A,Cumulative Sales,Tag Price Amount,20,40.0
Swim Accessories,Children's Swim Cap,074201,71,A,Cumulative Sales,Sales Amount,20,48.0
Swim Accessories,Children's Swim Cap,074201,71,A,Cumulative Sales,Discount,20,1.2
Swim Accessories,Children's Swim Cap,074201,71,A,Inventory,Quantity,20,183.0
Swim Accessories,Children's Swim Cap,074201,71,A,Inventory,Tag Price Amount,20,3660.0
Swim Accessories,Children's Swim Cap,178301,61,B,Cumulative Sales,Quantity,58,1.0
Swim Accessories,Children's Swim Cap,178301,61,B,Cumulative Sales,Tag Price Amount,58,58.0
Swim Accessories,Children's Swim Cap,178301,61,B,Cumulative Sales,Sales Amount,58,55.1
Swim Accessories,Children's Swim Cap,178301,61,B,Cumulative Sales,Discount,58,0.95
Swim Accessories,Children's Swim Cap,178301,61,B,Inventory,Quantity,58,34.0
Swim Accessories,Children's Swim Cap,178301,61,B,Inventory,Tag Price Amount,58,1972.0
Swim Accessories,Adult Swim Goggles,065107,76,A,Cumulative Sales,Quantity,158,50.0
Swim Accessories,Adult Swim Goggles,065107,76,A,Cumulative Sales,Tag Price Amount,158,7900.0
Swim Accessories,Adult Swim Goggles,065107,76,A,Cumulative Sales,Sales Amount,158,10394.4
Swim Accessories,Adult Swim Goggles,065107,76,A,Cumulative Sales,Discount,158,1.31574683544304
Swim Accessories,Adult Swim Goggles,065107,76,A,Inventory,Quantity,158,310.0
Swim Accessories,Adult Swim Goggles,065107,76,A,Inventory,Tag Price Amount,158,48980.0
Swim Accessories,Adult Swim Goggles,064101,80,B,Cumulative Sales,Quantity,179,1.0
Swim Accessories,Adult Swim Goggles,064101,80,B,Cumulative Sales,Tag Price Amount,179,179.0
Swim Accessories,Adult Swim Goggles,064101,80,B,Cumulative Sales,Sales Amount,179,179.0
Swim Accessories,Adult Swim Goggles,064101,80,B,Cumulative Sales,Discount,179,1.0
Swim Accessories,Adult Swim Goggles,064101,80,B,Inventory,Quantity,179,49.0
Swim Accessories,Adult Swim Goggles,064101,80,B,Inventory,Tag Price Amount,179,8771.0
Swim Accessories,Adult Swim Goggles,113161113,80,A,Cumulative Sales,Quantity,238,28.0
Swim Accessories,Adult Swim Goggles,113161113,80,A,Cumulative Sales,Tag Price Amount,238,6664.0
Swim Accessories,Adult Swim Goggles,113161113,80,A,Cumulative Sales,Sales Amount,238,5979.24
Swim Accessories,Adult Swim Goggles,113161113,80,A,Cumulative Sales,Discount,238,0.897244897959184
Swim Accessories,Adult Swim Goggles,113161113,80,A,Inventory,Quantity,238,177.0
Swim Accessories,Adult Swim Goggles,113161113,80,A,Inventory,Tag Price Amount,238,42126.0
Swim Accessories,Adult Swim Goggles,064109,72,B,Cumulative Sales,Quantity,178,1.0
Swim Accessories,Adult Swim Goggles,064109,72,B,Cumulative Sales,Tag Price Amount,178,178.0
Swim Accessories,Adult Swim Goggles,064109,72,B,Cumulative Sales,Sales Amount,178,125.0
Swim Accessories,Adult Swim Goggles,064109,72,B,Cumulative Sales,Discount,178,0.702247191011236
Swim Accessories,Adult Swim Goggles,064109,72,B,Inventory,Quantity,178,137.0
Swim Accessories,Adult Swim Goggles,064109,72,B,Inventory,Tag Price Amount,178,24386.0
Swim Accessories,Adult Swim Goggles,113161113,72,A,Cumulative Sales,Quantity,238,27.0
Swim Accessories,Adult Swim Goggles,113161113,72,A,Cumulative Sales,Tag Price Amount,238,6426.0
Swim Accessories,Adult Swim Goggles,113161113,72,A,Cumulative Sales,Sales Amount,238,5552.14
Swim Accessories,Adult Swim Goggles,113161113,72,A,Cumulative Sales,Discount,238,0.864011826953003
Swim Accessories,Adult Swim Goggles,113161113,72,A,Inventory,Quantity,238,177.0
Swim Accessories,Adult Swim Goggles,113161113,72,A,Inventory,Tag Price Amount,238,42126.0
Swim Accessories,Adult Swim Goggles,066101,74,B,Cumulative Sales,Quantity,298,1.0
Swim Accessories,Adult Swim Goggles,066101,74,B,Cumulative Sales,Tag Price Amount,298,298.0
Swim Accessories,Adult Swim Goggles,066101,74,B,Cumulative Sales,Sales Amount,298,298.0
Swim Accessories,Adult Swim Goggles,066101,74,B,Cumulative Sales,Discount,298,1.0
Swim Accessories,Adult Swim Goggles,066101,74,B,Inventory,Quantity,298,18.0
Swim Accessories,Adult Swim Goggles,066101,74,B,Inventory,Tag Price Amount,298,5364.0
Swim Accessories,Adult Swim Goggles,113161107,80,A,Cumulative Sales,Quantity,238,25.0
Swim Accessories,Adult Swim Goggles,113161107,80,A,Cumulative Sales,Tag Price Amount,238,5950.0
Swim Accessories,Adult Swim Goggles,113161107,80,A,Cumulative Sales,Sales Amount,238,5218.3
Swim Accessories,Adult Swim Goggles,113161107,80,A,Cumulative Sales,Discount,238,0.877025210084034
Swim Accessories,Adult Swim Goggles,113161107,80,A,Inventory,Quantity,238,152.0
Swim Accessories,Adult Swim Goggles,113161107,80,A,Inventory,Tag Price Amount,238,36176.0
Swim Accessories,Adult Swim Goggles,066115,26,B,Cumulative Sales,Quantity,368,1.0
Swim Accessories,Adult Swim Goggles,066115,26,B,Cumulative Sales,Tag Price Amount,368,368.0
Swim Accessories,Adult Swim Goggles,066115,26,B,Cumulative Sales,Sales Amount,368,258.0
Swim Accessories,Adult Swim Goggles,066115,26,B,Cumulative Sales,Discount,368,0.701086956521739
Swim Accessories,Adult Swim Goggles,066115,26,B,Inventory,Quantity,368,3.0
Swim Accessories,Adult Swim Goggles,066115,26,B,Inventory,Tag Price Amount,368,1104.0
Swim Accessories,Adult Swim Goggles,113161113,91,A,Cumulative Sales,Quantity,238,25.0
Swim Accessories,Adult Swim Goggles,113161113,91,A,Cumulative Sales,Tag Price Amount,238,5950.0
Swim Accessories,Adult Swim Goggles,113161113,91,A,Cumulative Sales,Sales Amount,238,5105.98
Swim Accessories,Adult Swim Goggles,113161113,91,A,Cumulative Sales,Discount,238,0.858147899159664
Swim Accessories,Adult Swim Goggles,113161113,91,A,Inventory,Quantity,238,228.0
Swim Accessories,Adult Swim Goggles,113161113,91,A,Inventory,Tag Price Amount,238,54264.0
Swim Accessories,Adult Swim Goggles,10920004,71,B,Cumulative Sales,Quantity,218,1.0
Swim Accessories,Adult Swim Goggles,10920004,71,B,Cumulative Sales,Tag Price Amount,218,218.0
Swim Accessories,Adult Swim Goggles,10920004,71,B,Cumulative Sales,Sales Amount,218,196.2
Swim Accessories,Adult Swim Goggles,10920004,71,B,Cumulative Sales,Discount,218,0.9
Swim Accessories,Adult Swim Goggles,10920004,71,B,Inventory,Quantity,218,94.0
Swim Accessories,Adult Swim Goggles,10920004,71,B,Inventory,Tag Price Amount,218,20492.0
Swim Accessories,Adult Swim Goggles,113161104,67,A,Cumulative Sales,Quantity,328,23.0
Swim Accessories,Adult Swim Goggles,113161104,67,A,Cumulative Sales,Tag Price Amount,328,7544.0
Swim Accessories,Adult Swim Goggles,113161104,67,A,Cumulative Sales,Sales Amount,328,6722.78
Swim Accessories,Adult Swim Goggles,113161104,67,A,Cumulative Sales,Discount,328,0.89114262990456
Swim Accessories,Adult Swim Goggles,113161104,67,A,Inventory,Quantity,328,122.0
Swim Accessories,Adult Swim Goggles,113161104,67,A,Inventory,Tag Price Amount,328,40016.0
Swim Accessories,Adult Swim Goggles,10920004,92,B,Cumulative Sales,Quantity,218,1.0
Swim Accessories,Adult Swim Goggles,10920004,92,B,Cumulative Sales,Tag Price Amount,218,218.0
Swim Accessories,Adult Swim Goggles,10920004,92,B,Cumulative Sales,Sales Amount,218,218.0
Swim Accessories,Adult Swim Goggles,10920004,92,B,Cumulative Sales,Discount,218,1.0
Swim Accessories,Adult Swim Goggles,10920004,92,B,Inventory,Quantity,218,51.0
Swim Accessories,Adult Swim Goggles,10920004,92,B,Inventory,Tag Price Amount,218,11118.0
Swim Accessories,Adult Swim Goggles,113161109,45,A,Cumulative Sales,Quantity,328,21.0
Swim Accessories,Adult Swim Goggles,113161109,45,A,Cumulative Sales,Tag Price Amount,328,6888.0
Swim Accessories,Adult Swim Goggles,113161109,45,A,Cumulative Sales,Sales Amount,328,6100.08
Swim Accessories,Adult Swim Goggles,113161109,45,A,Cumulative Sales,Discount,328,0.885609756097561
Swim Accessories,Adult Swim Goggles,113161109,45,A,Inventory,Quantity,328,62.0
Swim Accessories,Adult Swim Goggles,113161109,45,A,Inventory,Tag Price Amount,328,20336.0
Swim Accessories,Adult Swim Goggles,111161104,80,B,Cumulative Sales,Quantity,368,1.0
Swim Accessories,Adult Swim Goggles,111161104,80,B,Cumulative Sales,Tag Price Amount,368,368.0
Swim Accessories,Adult Swim Goggles,111161104,80,B,Cumulative Sales,Sales Amount,368,294.4
Swim Accessories,Adult Swim Goggles,111161104,80,B,Cumulative Sales,Discount,368,0.8
Swim Accessories,Adult Swim Goggles,111161104,80,B,Inventory,Quantity,368,11.0
Swim Accessories,Adult Swim Goggles,111161104,80,B,Inventory,Tag Price Amount,368,4048.0
Swim Accessories,Adult Swim Goggles,113161109,90,A,Cumulative Sales,Quantity,328,19.0
Swim Accessories,Adult Swim Goggles,113161109,90,A,Cumulative Sales,Tag Price Amount,328,6232.0
Swim Accessories,Adult Swim Goggles,113161109,90,A,Cumulative Sales,Sales Amount,328,5594.9
Swim Accessories,Adult Swim Goggles,113161109,90,A,Cumulative Sales,Discount,328,0.897769576379974
Swim Accessories,Adult Swim Goggles,113161109,90,A,Inventory,Quantity,328,173.0
Swim Accessories,Adult Swim Goggles,113161109,90,A,Inventory,Tag Price Amount,328,56744.0
Swim Accessories,Adult Swim Goggles,111161108,64,B,Cumulative Sales,Quantity,158,1.0
Swim Accessories,Adult Swim Goggles,111161108,64,B,Cumulative Sales,Tag Price Amount,158,158.0
Swim Accessories,Adult Swim Goggles,111161108,64,B,Cumulative Sales,Sales Amount,158,214.4
Swim Accessories,Adult Swim Goggles,111161108,64,B,Cumulative Sales,Discount,158,1.35696202531646
Swim Accessories,Adult Swim Goggles,111161108,64,B,Inventory,Quantity,158,15.0
Swim Accessories,Adult Swim Goggles,111161108,64,B,Inventory,Tag Price Amount,158,2370.0
Swim Accessories,Adult Swim Goggles,065107,72,A,Cumulative Sales,Quantity,158,14.0
Swim Accessories,Adult Swim Goggles,065107,72,A,Cumulative Sales,Tag Price Amount,158,2212.0
Swim Accessories,Adult Swim Goggles,065107,72,A,Cumulative Sales,Sales Amount,158,2884.6
Swim Accessories,Adult Swim Goggles,065107,72,A,Cumulative Sales,Discount,158,1.30406871609403
Swim Accessories,Adult Swim Goggles,065107,72,A,Inventory,Quantity,158,131.0
Swim Accessories,Adult Swim Goggles,065107,72,A,Inventory,Tag Price Amount,158,20698.0
Swim Accessories,Adult Swim Goggles,111161112,97,B,Cumulative Sales,Quantity,128,1.0
Swim Accessories,Adult Swim Goggles,111161112,97,B,Cumulative Sales,Tag Price Amount,128,128.0
Swim Accessories,Adult Swim Goggles,111161112,97,B,Cumulative Sales,Sales Amount,128,89.0
Swim Accessories,Adult Swim Goggles,111161112,97,B,Cumulative Sales,Discount,128,0.6953125
Swim Accessories,Adult Swim Goggles,111161112,97,B,Inventory,Quantity,128,95.0
Swim Accessories,Adult Swim Goggles,111161112,97,B,Inventory,Tag Price Amount,128,12160.0
Swim Accessories,Adult Swim Goggles,112161103,80,A,Cumulative Sales,Quantity,238,14.0
Swim Accessories,Adult Swim Goggles,112161103,80,A,Cumulative Sales,Tag Price Amount,238,3332.0
Swim Accessories,Adult Swim Goggles,112161103,80,A,Cumulative Sales,Sales Amount,238,2913.0
Swim Accessories,Adult Swim Goggles,112161103,80,A,Cumulative Sales,Discount,238,0.874249699879952
Swim Accessories,Adult Swim Goggles,112161103,80,A,Inventory,Quantity,238,74.0
Swim Accessories,Adult Swim Goggles,112161103,80,A,Inventory,Tag Price Amount,238,17612.0
Swim Accessories,Adult Swim Goggles,112161107,98,B,Cumulative Sales,Quantity,298,1.0
Swim Accessories,Adult Swim Goggles,112161107,98,B,Cumulative Sales,Tag Price Amount,298,298.0
Swim Accessories,Adult Swim Goggles,112161107,98,B,Cumulative Sales,Sales Amount,298,253.3
Swim Accessories,Adult Swim Goggles,112161107,98,B,Cumulative Sales,Discount,298,0.85
Swim Accessories,Adult Swim Goggles,112161107,98,B,Inventory,Quantity,298,99.0
Swim Accessories,Adult Swim Goggles,112161107,98,B,Inventory,Tag Price Amount,298,29502.0
Swim Accessories,Adult Swim Cap,113171101,75,A,Cumulative Sales,Quantity,48,53.0
Swim Accessories,Adult Swim Cap,113171101,75,A,Cumulative Sales,Tag Price Amount,48,2544.0
Swim Accessories,Adult Swim Cap,113171101,75,A,Cumulative Sales,Sales Amount,48,2323.2
Swim Accessories,Adult Swim Cap,113171101,75,A,Cumulative Sales,Discount,48,0.913207547169811
Swim Accessories,Adult Swim Cap,113171101,75,A,Inventory,Quantity,48,188.0
Swim Accessories,Adult Swim Cap,113171101,75,A,Inventory,Tag Price Amount,48,9024.0
Swim Accessories,Adult Swim Cap,074401,10,B,Cumulative Sales,Quantity,50,1.0
Swim Accessories,Adult Swim Cap,074401,10,B,Cumulative Sales,Tag Price Amount,50,50.0
Swim Accessories,Adult Swim Cap,074401,10,B,Cumulative Sales,Sales Amount,50,50.0
Swim Accessories,Adult Swim Cap,074401,10,B,Cumulative Sales,Discount,50,1.0
Swim Accessories,Adult Swim Cap,074401,10,B,Inventory,Quantity,50,2.0
Swim Accessories,Adult Swim Cap,074401,10,B,Inventory,Tag Price Amount,50,100.0
Swim Accessories,Adult Swim Cap,113171101,80,A,Cumulative Sales,Quantity,48,37.0
Swim Accessories,Adult Swim Cap,113171101,80,A,Cumulative Sales,Tag Price Amount,48,1776.0
Swim Accessories,Adult Swim Cap,113171101,80,A,Cumulative Sales,Sales Amount,48,1663.04
Swim Accessories,Adult Swim Cap,113171101,80,A,Cumulative Sales,Discount,48,0.936396396396396
Swim Accessories,Adult Swim Cap,113171101,80,A,Inventory,Quantity,48,195.0
Swim Accessories,Adult Swim Cap,113171101,80,A,Inventory,Tag Price Amount,48,9360.0
Swim Accessories,Adult Swim Cap,110171104,92,B,Cumulative Sales,Quantity,38,1.0
Swim Accessories,Adult Swim Cap,110171104,92,B,Cumulative Sales,Tag Price Amount,38,38.0
Swim Accessories,Adult Swim Cap,110171104,92,B,Cumulative Sales,Sales Amount,38,34.2
Swim Accessories,Adult Swim Cap,110171104,92,B,Cumulative Sales,Discount,38,0.9
Swim Accessories,Adult Swim Cap,110171104,92,B,Inventory,Quantity,38,10.0
Swim Accessories,Adult Swim Cap,110171104,92,B,Inventory,Tag Price Amount,38,380.0
Swim Accessories,Adult Swim Cap,077701,75,A,Cumulative Sales,Quantity,158,31.0
Swim Accessories,Adult Swim Cap,077701,75,A,Cumulative Sales,Tag Price Amount,158,4898.0
Swim Accessories,Adult Swim Cap,077701,75,A,Cumulative Sales,Sales Amount,158,4309.0
Swim Accessories,Adult Swim Cap,077701,75,A,Cumulative Sales,Discount,158,0.879746835443038
Swim Accessories,Adult Swim Cap,077701,75,A,Inventory,Quantity,158,134.0
Swim Accessories,Adult Swim Cap,077701,75,A,Inventory,Tag Price Amount,158,21172.0
Swim Accessories,Adult Swim Cap,111171103,34,B,Cumulative Sales,Quantity,38,1.0
Swim Accessories,Adult Swim Cap,111171103,34,B,Cumulative Sales,Tag Price Amount,38,38.0
Swim Accessories,Adult Swim Cap,111171103,34,B,Cumulative Sales,Sales Amount,38,38.0
Swim Accessories,Adult Swim Cap,111171103,34,B,Cumulative Sales,Discount,38,1.0
Swim Accessories,Adult Swim Cap,111171103,34,B,Inventory,Quantity,38,125.0
Swim Accessories,Adult Swim Cap,111171103,34,B,Inventory,Tag Price Amount,38,4750.0
Swim Accessories,Adult Swim Cap,178403,92,A,Cumulative Sales,Quantity,158,31.0
Swim Accessories,Adult Swim Cap,178403,92,A,Cumulative Sales,Tag Price Amount,158,4898.0
Swim Accessories,Adult Swim Cap,178403,92,A,Cumulative Sales,Sales Amount,158,4251.74
Swim Accessories,Adult Swim Cap,178403,92,A,Cumulative Sales,Discount,158,0.868056349530421
Swim Accessories,Adult Swim Cap,178403,92,A,Inventory,Quantity,158,230.0
Swim Accessories,Adult Swim Cap,178403,92,A,Inventory,Tag Price Amount,158,36340.0
Swim Accessories,Adult Swim Cap,111171104,31,B,Cumulative Sales,Quantity,38,1.0
Swim Accessories,Adult Swim Cap,111171104,31,B,Cumulative Sales,Tag Price Amount,38,38.0
Swim Accessories,Adult Swim Cap,111171104,31,B,Cumulative Sales,Sales Amount,38,32.3
Swim Accessories,Adult Swim Cap,111171104,31,B,Cumulative Sales,Discount,38,0.85
Swim Accessories,Adult Swim Cap,111171104,31,B,Inventory,Quantity,38,23.0
Swim Accessories,Adult Swim Cap,111171104,31,B,Inventory,Tag Price Amount,38,874.0
Swim Accessories,Adult Swim Cap,074501,69,A,Cumulative Sales,Quantity,60,29.0
Swim Accessories,Adult Swim Cap,074501,69,A,Cumulative Sales,Tag Price Amount,60,1740.0
Swim Accessories,Adult Swim Cap,074501,69,A,Cumulative Sales,Sales Amount,60,1618.6
Swim Accessories,Adult Swim Cap,074501,69,A,Cumulative Sales,Discount,60,0.930229885057471
Swim Accessories,Adult Swim Cap,074501,69,A,Inventory,Quantity,60,227.0
Swim Accessories,Adult Swim Cap,074501,69,A,Inventory,Tag Price Amount,60,13620.0
Swim Accessories,Adult Swim Cap,111171127,75,B,Cumulative Sales,Quantity,38,1.0
Swim Accessories,Adult Swim Cap,111171127,75,B,Cumulative Sales,Tag Price Amount,38,38.0
Swim Accessories,Adult Swim Cap,111171127,75,B,Cumulative Sales,Sales Amount,38,38.0
Swim Accessories,Adult Swim Cap,111171127,75,B,Cumulative Sales,Discount,38,1.0
Swim Accessories,Adult Swim Cap,111171127,75,B,Inventory,Quantity,38,6.0
Swim Accessories,Adult Swim Cap,111171127,75,B,Inventory,Tag Price Amount,38,228.0
Swim Accessories,Adult Swim Cap,074501,76,A,Cumulative Sales,Quantity,60,29.0
